solute,solvent,dominant_interaction,dominant_feature_group,abs_error
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.1310686309647
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.11739056948074023
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.11036101834372225
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.09640496983179403
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.08697312988877548
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Thermo,0.08363848734509471
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Thermo,0.07292834868083986
O=Cc1cc(Br)c(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Thermo,0.07422284045500216
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.058804382513603426
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.06488583056634745
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.06661283065531476
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.06011030534846895
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.05614968215061367
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.056401696449935645
O=Cc1cc(Br)c(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.030275768751066412
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.20791464968189333
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.18664919101655153
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.16932657829248088
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.15422403702092857
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.14129003259917505
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.12897257993188116
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Solvent,0.12381298713080569
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Thermo,0.10399447826777819
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Thermo,0.093764252663744
O=Cc1cc(Br)c(O)c(Br)c1,OCCO,MolLogP,Thermo,0.054074623785732245
O=Cc1ccc(C(=O)O)cc1,CN1CCCC1=O,NumHDonors,Solvent,0.23089089119230602
O=Cc1ccc(C(=O)O)cc1,CN1CCCC1=O,NumHDonors,Solvent,0.2560858940580297
O=Cc1ccc(C(=O)O)cc1,CN1CCCC1=O,NumHDonors,Solvent,0.280175793965461
O=Cc1ccc(C(=O)O)cc1,CN1CCCC1=O,NumHDonors,Solvent,0.2994780411665967
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.05092891710271974
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.0915037430394422
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.09891882548910691
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.08228294693318416
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.06391773486559271
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.04699052404929416
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.03576074467906054
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.025686122272448486
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.022644408257708082
O=Cc1ccc(C=O)cc1,CC(C)CCO,abraham_B,Solute,0.008213542539320273
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.18731909165415833
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.15641743208471387
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.17465041791182134
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.1637262690873036
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.16724856426487872
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.15659976288903382
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.1478407473252144
O=Cc1ccc(C=O)cc1,CN1CCCC1=O,TPSA,Solute,0.13449918650399711
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.08928167052209957
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.0699294780178138
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.05397929147200109
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.05683450256712752
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.05093289343807328
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.057531103004829665
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.05450752173624929
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.04771777022089152
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.05098225728135275
O=Cc1ccc(O)c(Br)c1,CCCCCCCCO,NumRotatableBonds,Solute,0.036107592967258684
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.1221830190588778
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.12183401338656341
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.11604859831808317
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.09220432506301945
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.06750307502078862
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.04840590330440098
O=Cc1ccc(O)c(Br)c1,CS(C)=O,NumHDonors,Solvent,0.006394157121529492
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.2060603989606441
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.19351409240110418
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.18698985302529703
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.18991578181703972
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.17709365837921465
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.17712456494347595
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.16992669727866105
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.14574307887390586
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.12774561796619027
O=Cc1ccc(O)c(Br)c1,OCCO,MolLogP,Solute,0.06933619964707188
O=Cc1cccc([N+](=O)[O-])c1,CC(=O)O,MinPartialCharge,Solute,0.24255702259979905
O=Cc1cccc([N+](=O)[O-])c1,CC(=O)O,MinPartialCharge,Solute,0.28618053950524236
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.03650254502663586
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.0207298473480233
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.004926220001773007
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.01820217284812098
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.01109685598810417
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.0028108722969961697
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.005301464974165837
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.03937098640392711
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.08598143159243454
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.1438679567568577
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.18378705461890554
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)O,abraham_B,Thermo,0.2749632100572039
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)O,abraham_B,Thermo,0.2188970699292594
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)O,abraham_B,Thermo,0.14618223266169483
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)O,abraham_B,Thermo,0.09674590783931558
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.1334280265366603
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.1638529119308776
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.19731693056742938
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.22759110259145499
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.2490355758963121
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.2541155056801796
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.2697898081071486
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.2517743981536278
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.21980791846627512
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.1858292579912374
O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)OC(C)=O,TPSA,Solvent,0.13982436457398406
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Solute,0.15035325784419284
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Solute,0.14072016923069963
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Solute,0.16198738453186512
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.16801292729747574
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.17541761307846349
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.18499178997055377
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.16893024966420378
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.15496180592601472
O=P(O)(CO)c1ccccc1,c1ccccc1,TPSA,Thermo,0.12017579917808408
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.02974414535401418
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.027944942984721638
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.02815596568894367
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.0557160399939384
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.07849246422680556
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.10178710606797854
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.12980518390956763
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.15400667047576813
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.18202674787217737
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.20532570488405627
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.23722808960354522
O=P(O)(O)c1ccccc1,CCCCCCCCO,abraham_B,Solute,0.23270844633052504
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.0472715067456454
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.04585502215348848
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.026421562875078256
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.0071576018064012925
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.02181149728024004
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.05402815380895416
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.08461173073594006
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.10446348475721753
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.13019315262250525
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.15709383361799742
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.1917913873563303
O=P(O)(O)c1ccccc1,CCCCCCCO,abraham_B,Solute,0.1911018922363803
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.14149829710869052
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.1366490258235749
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.12312982927170915
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.09745062778379276
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.06808422593713481
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.041891846180448195
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.011786397753672767
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.016189247204555224
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.043044941051120666
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.07421540345202404
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.10813818943300552
O=P(O)(O)c1ccccc1,CCCCCCO,abraham_B,Solute,0.10722228812356144
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.26982211221724395
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.25413296378431244
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.2294213000030514
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.2071534325612631
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.1701981570809745
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.1403663448851593
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.10222064965497035
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.07231792037710594
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.0254339996817321
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.018330575823382766
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.015201568298028267
O=P(O)(O)c1ccccc1,CCCCOCCO,abraham_B,Solute,0.02563514663412203
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.29167638283793457
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.2560465751213261
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.21355757587216434
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.1849742504681149
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.13212717931361956
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.12107367153763227
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.11143653062228875
O=P(O)(O)c1ccccc1,CCCOCCO,abraham_B,Solute,0.11601939857410826
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.2607140806231155
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.2271579928984342
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.1745068553977248
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.15889250863399074
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.15063148473834387
O=P(O)(O)c1ccccc1,CCOCCO,MolLogP,Solute,0.14930586034708138
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.2658189667836738
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.23013163030850692
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.19359946173244869
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.1592334390563951
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.1173693173942092
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.0835280473247475
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.043178473587381916
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.013335555186071657
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.02566175122805925
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.046420129632483986
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.07275237175209648
O=P(O)(O)c1ccccc1,COCCO,MolLogP,Solute,0.07712231550540405
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,MinPartialCharge,Solvent,0.13569150033984734
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,MinPartialCharge,Solvent,0.14687751107110703
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,MinPartialCharge,Thermo,0.16050748270669668
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,MinPartialCharge,Thermo,0.1905438058723239
O=P(O)(c1ccccc1)c1ccccc1,CC(=O)O,MinPartialCharge,Thermo,0.29649283058576437
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Solvent,0.09842763423403222
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Solvent,0.10971214235197957
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Solvent,0.0955449496320433
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Solvent,0.0771592291520975
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.06550515461464512
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.051331408389477695
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.04440747591955185
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.04956067473802095
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.08772756582322128
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.12566077687388777
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.16629926794253924
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.2080894470308725
O=P(O)(c1ccccc1)c1ccccc1,CCOCCO,abraham_B,Thermo,0.2532368099787419
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,abraham_B,Interact,0.07110622552937773
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,abraham_B,Interact,0.042559674736211583
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,abraham_B,Thermo,0.00036011393579982176
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,abraham_B,Thermo,0.04827779750594563
O=P(O)(c1ccccc1)c1ccccc1,c1ccccc1,abraham_B,Thermo,0.14754671139677233
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,CCCOCC(C)O,abraham_B,Thermo,0.24285808571349143
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.21695499524861028
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.22284548333441112
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.22653252966488635
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Solvent,0.2514810496324238
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.23632322317310894
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.23872664511466568
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.21271200509171706
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.1713312115646317
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.12426523448514493
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.07165044095373574
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COC(C)COC(C)COC(C)CO,NumRotatableBonds,Thermo,0.014359960419232154
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Solvent,0.2974067155783504
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.24914484131211312
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.21691718750551892
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.1746247717934093
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.09707794775819911
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.007530835844188122
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.09344834781041045
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,COCC(C)O,abraham_B,Thermo,0.17499935948001077
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Solvent,0.1828993757772952
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Solvent,0.1691295727781006
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.141048551947206
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.12470500013852392
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.12342951051979478
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.12856922241249968
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.14008700443789268
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.1620984492900387
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.19637531309006995
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.20948673561717246
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.22784304588304238
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.2687174963922724
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,CCOCCO,abraham_B,Thermo,0.2865912061407415
